name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,severerisk,soilmoisture04,soilmoisture10,windspeed50,conditions,description,icon,stations,source,windspeed,uvindex,soilmoisture01
india,2020-02-13,80.6,51.8,65.6,81.1,51.8,65.6,53.1,67.4,0.0,0,0.0,,6.1,1.3,210.5,18.0,,,4.8,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,8.0,1.0
india,2020-02-14,75.9,55.5,65.3,75.9,55.5,65.3,50.2,60.5,0.0,0,0.0,,0.0,1.5,220.6,19.0,,,4.7,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,16.1,8.0,0.9
india,2020-02-15,77.0,50.0,63.3,77.0,47.2,63.2,46.1,56.5,0.0,0,0.0,,0.0,1.5,223.8,19.4,,,4.7,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,16.1,8.0,0.9
india,2020-02-16,78.9,51.3,64.1,78.9,51.3,64.1,48.4,60.0,0.0,0,0.0,,0.0,1.5,225.5,19.6,,,4.7,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,8.0,0.9
india,2020-02-17,78.7,51.5,63.4,78.7,51.5,63.4,49.1,64.8,0.0,0,0.0,,0.4,1.2,226.4,19.7,,,4.6,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,8.0,0.9
india,2020-02-18,77.4,51.8,64.0,77.4,51.8,64.0,45.9,55.4,0.0,0,0.0,,7.2,1.3,229.4,19.7,,,4.6,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,8.0,0.8
india,2020-02-19,78.9,49.9,66.1,78.9,49.9,66.1,49.6,59.5,0.0,0,0.0,,45.8,1.4,204.4,17.8,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,13.9,7.0,0.8
india,2020-02-20,80.4,59.3,69.2,80.8,59.3,69.2,54.2,60.6,0.039,100,4.17,rain,54.7,1.6,209.0,18.1,,,4.6,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",obs,15.0,7.0,0.8
india,2020-02-21,68.0,57.2,62.9,68.0,57.2,62.9,57.3,82.6,0.0,0,0.0,,66.5,1.8,55.3,4.7,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,17.2,3.0,1.6
india,2020-02-22,75.3,55.4,64.2,75.3,55.4,64.2,56.5,78.0,0.0,0,0.0,,46.2,1.4,165.9,14.4,,,4.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.6
india,2020-02-23,79.5,58.0,68.1,79.5,58.0,68.1,58.8,74.9,0.0,0,0.0,,39.7,1.2,202.0,17.7,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.5
india,2020-02-24,78.2,57.3,67.4,78.2,57.3,67.4,57.0,71.5,0.0,0,0.0,,16.4,1.5,208.5,18.1,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.5
india,2020-02-25,78.0,57.2,66.9,78.0,57.2,66.9,57.6,75.5,0.0,0,0.0,,6.2,1.0,223.7,19.3,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.4
india,2020-02-26,80.1,57.9,68.6,80.6,57.9,68.6,57.0,70.4,0.0,0,0.0,,19.8,1.0,219.5,18.8,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.8,8.0,1.4
india,2020-02-27,80.6,59.0,69.2,80.8,59.0,69.2,60.9,77.5,0.0,0,0.0,,37.7,0.9,206.3,17.9,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,8.1,8.0,1.3
india,2020-02-28,78.7,64.2,70.3,78.7,64.2,70.3,61.8,76.1,0.0,0,0.0,,47.2,1.2,188.3,16.1,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,7.0,1.3
india,2020-02-29,80.4,60.8,68.4,82.4,60.8,68.5,61.2,79.9,0.726,100,8.33,rain,65.9,1.3,134.9,11.6,,,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,15.0,7.0,1.4
india,2020-03-01,79.1,59.0,68.9,79.1,59.0,68.9,59.3,74.0,0.0,0,0.0,,30.7,1.6,198.7,17.0,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,8.0,1.4
india,2020-03-02,82.4,61.3,70.6,82.7,61.3,70.6,61.1,74.8,0.0,0,0.0,,32.8,1.2,222.6,19.1,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.4
india,2020-03-03,82.6,60.6,71.3,81.9,60.6,71.2,57.8,66.9,0.0,0,0.0,,26.9,1.3,232.7,20.0,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,8.0,1.3
india,2020-03-04,83.3,61.2,70.0,84.3,61.2,70.0,57.1,66.5,0.0,0,0.0,,33.2,1.5,215.1,18.8,,,5.0,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.2,8.0,1.3
india,2020-03-05,79.5,59.0,67.1,79.5,59.0,67.1,58.9,77.1,0.614,100,12.5,rain,74.0,1.5,207.4,17.9,,,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,15.0,8.0,1.5
india,2020-03-06,70.1,55.4,60.8,70.1,55.4,60.8,56.8,87.3,1.113,100,16.67,rain,72.2,1.2,102.9,8.9,,,5.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,6.0,1.7
india,2020-03-07,69.1,57.2,63.0,69.1,57.2,63.0,58.0,84.9,0.0,0,0.0,,62.7,1.4,180.0,15.4,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,7.0,1.6
india,2020-03-08,77.0,56.3,64.9,77.0,56.3,64.9,56.3,77.0,3.362,100,4.17,rain,24.9,1.3,236.4,20.2,,,5.5,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,13.9,9.0,1.5
india,2020-03-09,77.0,56.9,65.5,77.0,56.9,65.5,53.7,69.5,0.0,0,0.0,,6.0,1.7,262.1,22.6,,,5.5,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",obs,13.9,9.0,1.5
india,2020-03-10,77.9,54.1,66.7,77.9,54.1,66.7,53.5,66.2,0.014,100,4.17,rain,21.5,1.5,258.7,22.5,,,5.5,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,9.0,1.4
india,2020-03-11,80.2,61.7,70.1,81.8,61.7,70.2,60.2,72.8,0.041,100,8.33,rain,56.0,1.7,203.3,17.6,,,5.5,,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,15.0,8.0,1.4
india,2020-03-12,80.6,61.2,71.0,80.5,61.2,70.9,57.2,66.6,0.0,0,0.0,,51.8,1.8,229.9,19.9,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,1.4
india,2020-03-13,81.6,59.0,70.1,80.6,59.0,70.0,50.9,54.3,0.0,0,0.0,,28.3,1.7,240.8,21.0,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,1.4
india,2020-03-14,73.7,60.0,65.5,73.7,60.0,65.5,60.4,84.4,1.263,100,8.33,rain,53.9,1.5,165.8,14.2,,,5.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,11.4,6.0,1.4
india,2020-03-15,76.3,55.4,65.5,76.3,55.4,65.5,55.3,72.9,0.0,0,0.0,,40.9,1.3,210.7,18.2,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,7.0,1.4
india,2020-03-16,78.4,57.7,67.9,78.4,57.7,67.9,56.1,68.7,0.0,0,0.0,,36.6,1.5,251.0,21.5,,,5.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.8,8.0,1.4
india,2020-03-17,81.3,57.2,70.0,81.4,57.2,70.0,56.5,66.0,0.0,0,0.0,,0.0,1.7,269.6,23.3,,,5.4,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,9.0,1.3
india,2020-03-18,84.2,59.0,72.1,83.8,59.0,72.0,58.3,65.6,0.0,0,0.0,,9.1,1.5,264.2,22.9,,,5.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,9.0,1.3
india,2020-03-19,86.0,60.8,74.2,85.4,60.8,74.3,61.0,66.2,0.0,0,0.0,,22.3,1.5,257.0,22.4,,,5.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,1.2
india,2020-03-20,87.2,62.6,75.5,89.7,62.6,75.7,60.9,62.6,0.0,0,0.0,,37.9,1.4,243.0,21.1,,,5.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,9.0,1.2
india,2020-03-21,86.0,66.9,76.5,86.8,66.9,76.5,59.8,58.4,0.0,0,0.0,,46.4,1.7,250.2,21.8,,,5.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,9.0,1.2
india,2020-03-22,86.7,62.6,75.9,86.6,62.6,75.7,59.8,60.9,0.0,0,0.0,,16.2,1.7,265.8,22.8,,,5.1,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,9.2,9.0,1.1
india,2020-03-23,89.3,64.4,76.7,88.6,64.4,76.1,57.7,56.1,0.0,0,0.0,,31.8,1.6,269.8,23.2,,,5.1,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.8,9.0,1.1
india,2020-03-24,90.6,67.4,75.3,94.2,67.4,75.4,60.5,62.1,0.031,100,4.17,rain,55.8,1.7,224.4,19.4,,,5.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,17.2,9.0,1.1
india,2020-03-25,90.5,64.4,76.0,91.1,64.4,75.9,61.1,64.1,0.0,0,0.0,,37.9,1.9,256.0,22.0,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,1.3
india,2020-03-26,82.1,68.0,74.6,83.5,68.0,74.9,62.7,67.4,0.0,0,0.0,,58.4,1.5,190.7,16.5,,,5.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,7.0,1.2
india,2020-03-27,78.1,64.4,69.9,78.1,64.4,69.9,61.5,76.0,0.223,100,12.5,rain,63.0,1.6,141.0,12.2,,,5.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,6.0,1.2
india,2020-03-28,82.4,62.9,71.7,81.7,62.9,71.7,59.7,69.2,0.0,0,0.0,,23.8,1.7,275.5,23.8,,,5.0,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,9.0,1.3
india,2020-03-29,85.5,62.6,74.3,83.8,62.6,73.9,56.8,58.0,0.0,0,0.0,,0.7,2.0,280.4,24.2,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,9.0,1.3
india,2020-03-30,85.3,64.0,74.2,83.4,64.0,73.8,55.2,55.1,0.0,0,0.0,,19.8,1.9,284.3,24.7,,,5.0,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,9.0,1.2
india,2020-03-31,89.5,64.0,75.2,86.9,64.0,74.4,54.7,53.1,0.102,100,4.17,rain,38.7,2.1,255.0,22.1,,,4.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,9.2,9.0,1.1
india,2020-04-01,90.1,66.0,76.0,88.4,66.0,75.5,58.7,59.4,0.016,100,4.17,rain,26.7,2.0,267.9,23.1,,,4.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,9.0,1.1
india,2020-04-02,87.4,64.4,76.1,85.7,64.4,75.7,55.9,52.8,0.0,0,0.0,,19.8,2.1,291.8,25.2,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,9.0,1.0
india,2020-04-03,86.0,60.8,74.5,83.2,60.8,73.8,49.3,44.3,0.0,0,0.0,,36.9,2.1,300.9,26.1,,,4.9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,10.0,1.0
india,2020-04-04,89.7,60.8,76.1,86.8,60.8,75.1,51.2,45.8,0.0,0,0.0,,19.7,2.0,297.9,25.8,,,4.9,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,10.0,1.0
india,2020-04-05,91.4,64.9,78.6,90.8,64.9,78.1,56.2,48.7,0.0,0,0.0,,24.4,1.9,284.0,24.5,,,4.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,9.0,0.9
india,2020-04-06,96.2,68.4,82.8,93.3,68.4,81.7,56.5,44.7,0.0,0,0.0,,15.0,1.9,288.2,25.0,,,4.8,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,9.0,0.9
india,2020-04-07,91.4,66.2,79.8,89.9,66.2,79.2,56.1,46.7,0.0,0,0.0,,40.6,2.0,287.3,24.7,,,4.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,10.0,0.9
india,2020-04-08,91.4,69.8,79.6,88.6,69.8,78.7,52.5,40.9,0.0,0,0.0,,28.4,2.2,293.5,25.3,,,4.8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,11.4,10.0,0.9
india,2020-04-09,90.7,59.3,78.1,89.3,59.3,77.2,51.2,42.1,0.0,0,0.0,,35.3,2.4,302.1,25.9,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,10.0,0.8
india,2020-04-10,95.1,66.1,82.2,93.2,66.1,80.9,52.2,39.1,0.0,0,0.0,,31.2,2.0,278.4,23.9,,,4.7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,7.4,9.0,0.8
india,2020-04-11,98.0,71.0,84.9,97.6,71.0,83.5,53.6,37.3,0.0,0,0.0,,31.0,2.2,298.1,25.6,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,10.0,0.8
india,2020-04-12,98.6,69.8,84.6,97.6,69.8,83.7,55.2,38.8,0.0,0,0.0,,31.2,2.3,299.3,25.6,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,10.0,0.7
india,2020-04-13,99.8,72.5,86.5,100.9,72.5,86.0,57.2,39.8,0.0,0,0.0,,30.4,2.2,289.8,25.0,,,4.6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,9.0,0.7
india,2020-04-14,102.2,76.9,88.9,106.7,76.9,88.9,60.3,42.1,0.0,0,0.0,,57.2,2.2,273.3,23.7,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,5.0,9.0,0.7
india,2020-04-15,103.1,78.3,90.2,100.0,78.3,88.0,50.8,30.2,0.0,0,0.0,,53.1,2.0,267.6,23.1,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,0.7
india,2020-04-16,101.9,74.6,87.5,100.5,74.6,86.3,53.8,33.6,0.0,0,0.0,,34.4,2.1,289.8,25.1,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,9.0,0.7
india,2020-04-17,98.6,77.6,87.9,98.5,77.6,87.1,56.9,36.2,0.068,100,4.17,rain,60.9,2.4,239.9,20.7,,,4.5,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,10.0,0.7
india,2020-04-18,96.8,72.6,84.8,98.4,72.6,84.4,57.9,42.7,0.068,100,4.17,rain,60.1,2.2,278.4,24.0,,,4.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,10.0,0.7
india,2020-04-19,95.0,70.0,81.8,93.6,70.0,81.2,59.4,51.3,0.173,100,4.17,rain,47.4,2.2,292.0,25.2,,,4.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,0.7
india,2020-04-20,89.5,71.3,80.7,88.4,71.3,80.1,57.0,46.5,0.0,0,0.0,,56.3,2.1,244.7,21.3,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,9.0,0.7
india,2020-04-21,93.5,68.6,81.6,93.4,68.6,80.6,56.5,46.2,0.0,0,0.0,,45.1,2.2,296.5,25.7,,,4.5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,10.3,9.0,0.7
india,2020-04-22,96.8,69.2,84.3,96.1,69.2,83.3,55.3,39.8,0.0,0,0.0,,29.2,2.2,307.1,26.5,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,10.0,0.7
india,2020-04-23,93.6,75.1,84.5,95.2,75.1,83.7,56.3,40.1,0.0,0,0.0,,60.4,2.1,237.3,20.4,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,8.0,0.7
india,2020-04-24,98.1,71.5,85.3,100.7,71.5,85.1,59.2,44.5,0.0,0,0.0,,34.6,2.4,281.3,24.2,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,6.9,9.0,0.7
india,2020-04-25,98.9,77.0,87.0,106.4,77.0,86.9,58.2,39.6,0.0,0,0.0,,55.0,2.6,268.4,23.2,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,10.0,0.7
india,2020-04-26,87.8,69.8,77.4,89.9,69.8,77.6,62.8,61.9,0.108,100,12.5,rain,53.1,1.8,256.7,22.2,,,4.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,17.2,9.0,0.8
india,2020-04-27,93.2,66.7,79.2,96.3,66.7,79.8,63.6,62.6,0.655,100,4.17,rain,26.3,2.3,226.9,19.5,,,4.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,8.0,1.1
india,2020-04-28,91.9,74.7,83.5,98.8,74.7,85.4,66.4,58.2,0.0,0,0.0,,36.9,2.4,267.1,23.0,,,4.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,9.0,1.1
india,2020-04-29,96.8,75.4,86.7,103.2,75.4,89.0,66.6,53.5,0.0,0,0.0,,27.1,2.1,289.8,25.0,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.8,9.0,1.0
india,2020-04-30,100.5,79.5,88.7,108.5,79.5,92.0,67.2,51.6,0.0,0,0.0,,40.1,2.0,288.1,24.9,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,10.0,1.0
india,2020-05-01,102.2,77.0,88.8,111.4,77.0,92.8,68.1,53.3,0.0,0,0.0,,13.1,2.1,304.5,26.3,,,4.2,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,10.0,1.0
india,2020-05-02,98.7,77.0,86.7,111.2,77.0,92.2,70.7,59.8,0.0,0,0.0,,27.1,1.8,298.2,25.7,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,13.4,10.0,0.9
india,2020-05-03,93.3,73.3,82.3,109.0,73.3,85.7,70.3,68.3,0.465,100,12.5,rain,67.9,1.6,232.6,20.3,,,4.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",obs,16.3,7.0,0.9
india,2020-05-04,94.7,70.2,82.4,102.4,70.2,84.1,66.7,62.1,0.0,0,0.0,,45.0,2.2,279.0,24.0,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,0.9
india,2020-05-05,97.8,75.0,87.3,103.6,75.0,89.3,65.8,51.9,0.0,0,0.0,,41.7,2.2,296.7,25.5,,,4.2,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,0.9
india,2020-05-06,93.1,77.2,85.5,92.8,77.2,85.3,60.0,44.0,0.0,0,0.0,,51.7,2.0,297.8,25.7,,,4.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,10.0,0.9
india,2020-05-07,98.6,74.0,86.4,96.2,74.0,85.3,56.7,39.6,0.0,0,0.0,,12.1,2.6,317.1,27.2,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,10.0,0.8
india,2020-05-08,102.6,75.7,89.9,103.3,75.7,90.1,60.8,41.5,0.0,0,0.0,,7.8,2.3,315.2,27.1,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,8.1,10.0,0.8
india,2020-05-09,105.8,77.0,91.8,108.6,77.0,95.3,66.5,46.8,0.0,0,0.0,,11.6,2.1,308.8,26.7,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,10.0,0.8
india,2020-05-10,95.0,75.5,83.3,103.1,75.5,85.7,65.3,55.4,0.036,100,8.33,rain,50.9,1.9,287.8,24.8,,,4.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,13.9,9.0,0.8
india,2020-05-11,95.0,71.5,84.1,100.0,71.5,85.7,64.2,53.0,0.0,0,0.0,,44.1,1.9,282.7,24.4,,,4.4,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.3,9.0,0.8
india,2020-05-12,98.7,78.3,88.1,102.6,78.3,90.1,64.9,48.3,0.0,0,0.0,,43.2,2.3,287.7,25.0,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,9.2,9.0,1.0
india,2020-05-13,94.2,81.5,87.0,99.0,84.3,89.7,66.6,52.2,0.0,0,0.0,,59.3,1.8,257.3,22.2,,,4.4,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42178099999,42176099999,VIDP,42139099999,42181099999",obs,6.9,8.0,0.9
india,2020-05-14,102.2,77.1,87.1,107.5,77.1,89.0,66.1,53.0,0.014,100,4.17,rain,36.0,2.1,303.9,26.3,,,4.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,11.4,10.0,0.9
india,2020-05-15,102.2,77.2,89.8,103.7,77.2,90.1,60.8,40.4,0.0,0,0.0,,25.9,2.2,311.0,26.7,,,4.3,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,12.8,10.0,0.9
india,2020-05-16,104.0,77.2,90.5,101.1,77.2,89.7,57.0,35.9,0.0,0,0.0,,10.6,2.4,327.9,28.3,,,4.3,,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",obs,10.9,10.0,0.8
